,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG
396,29695,340 E 54TH ST,NEW YORK,882026.0,160774.0,131635274,1362132.0,36061.0,340 E 54TH ST NEW YORK NY 10022-5017,NEIGHBORHOOD PLAYHOUSE INC,A6E,1150087.0,2535750.0,NY,340 E 54TH ST,Performing Arts Schools,10022-5017,10022.0,,40.7568898163265,-73.965758122449
397,29696,132 W 60TH ST,NEW YORK,2880391.0,1065989.0,131635277,6203732.0,36061.0,132 W 60TH ST NEW YORK NY 10023-7402,PROFESSIONAL CHILDRENS SCHOOL INC,A6E,5475073.0,7214674.0,NY,132 W 60TH ST,Performing Arts Schools,10023-7402,10023.0,,40.77038485,-73.986071
398,29712,30 W 22ND ST,NEW YORK,272676.0,134147.0,131655152,807907.0,36061.0,30 W 22ND ST NEW YORK NY 10010-5816,VAN ALEN INSTITUTE PROJECTS IN PUBLIC ARCHITECTURE,A40,105087.0,926200.0,NY,30 W 22ND ST,Visual Arts,10010-5816,10010.0,,40.8318861,-73.4145313909792
399,29733,120 CLAREMONT AVE,NEW YORK,15289917.0,3856988.0,131656667,29754558.0,36061.0,120 CLAREMONT AVE NEW YORK NY 10027-4689,MANHATTAN SCHOOL OF MUSIC,A25,18501764.0,29246276.0,NY,120 CLAREMONT AVE,Arts Education,10027-4689,10027.0,,40.8124973,-73.9617409
400,29747,3 E 33RD ST STE 101,NEW YORK,59327.0,64461.0,131659632,111796.0,36061.0,3 E 33RD ST NEW YORK NY 10016-5002,REHABILITATION THROUGH PHOTOGRAPHY INC,A40,0.0,72355.0,NY,3 E 33RD ST,Visual Arts,10016-5002,10016.0,,40.7476265,-73.9844461
401,29759,10 LINCOLN CENTER PLAZA,NEW YORK NY,33070292.0,49541961.0,131664054,62812489.0,36061.0,10 LINCOLN CENTER PLAZA NEW YORK NY NY 10023-6912,PHILHARMONIC-SYMPHONY SOCIETY OF NEW YORK INC,A69,28618285.0,90913838.0,NY,10 LINCOLN CENTER PLAZA,Symphony Orchestras,10023-6912,10023.0,,,
402,29763,4419 PURVES ST,LONG IS CITY,256498.0,409875.0,131669204,786968.0,36081.0,4419 PURVES ST LONG IS CITY NY 11101-2907,SCULPTURE CENTER INC,A40,43007.0,776161.0,NY,4419 PURVES ST,Visual Arts,11101-2907,11101.0,,40.7471486530612,-73.9411503877551
403,29775,333 E 47TH ST,NEW YORK,4338793.0,9443845.0,131675082,12542009.0,36061.0,333 E 47TH ST NEW YORK NY 10017-2313,JAPAN SOCIETY INC,A23,1345556.0,16363744.0,NY,333 E 47TH ST,Cultural & Ethnic Awareness,10017-2313,10017.0,,40.75255685,-73.968246061345
404,29781,25 E 21ST ST,NEW YORK,57829.0,92451.0,131677406,122721.0,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,CONGRESS FOR JEWISH CULTURE INC,A23,8217.0,105062.0,NY,25 E 21ST ST,Cultural & Ethnic Awareness,10010-6207,10010.0,,40.7397212,-73.9887578851792
405,29937,25 E 21ST ST,NEW YORK,0.0,25000.0,131770269,30895.0,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,CENTRAL YIDDISH CULTURE ORG,A23,10415.0,32481.0,NY,25 E 21ST ST,Cultural & Ethnic Awareness,10010-6207,10010.0,,40.7397212,-73.9887578851792
406,29942,244 E 52ND ST,NEW YORK,824002.0,1185794.0,131775772,1260298.0,36061.0,244 E 52ND ST NEW YORK NY 10022-6201,TURTLE BAY MUSIC SCHOOL INC,A6E,890181.0,2191397.0,NY,244 E 52ND ST,Performing Arts Schools,10022-6201,10022.0,,40.7561629,-73.96830325
407,29957,945 MADISON AVE,NEW YORK,11348000.0,73917000.0,131789318,33479000.0,36061.0,945 MADISON AVE NEW YORK NY 10021-2701,WHITNEY MUSEUM OF AMERICAN ART,A51,4666000.0,87450000.0,NY,945 MADISON AVE,Art Museums,10021-2701,10021.0,,40.773479,-73.9640108
408,29963,B75 6TH AVENUE STE 2303,NEW YORK,30745.0,81637.0,131790739,210352.0,36061.0,B75 6TH AVENUE NEW YORK NY 10001-0000,MUSICIANS FOUNDATION INC,A68,0.0,176766.0,NY,B75 6TH AVENUE,Music,10001-0000,10001.0,,40.7283113,-74.0028778
409,29977,70 LINCOLN CTR PLAZA,NEW YORK,4443503.0,1530977.0,131813808,10926823.0,36061.0,70 LINCOLN CTR PLAZA NEW YORK NY 10023-6548,CITY CENTER OF MUSIC & DRAMA INC,A61,9613061.0,11194640.0,NY,70 LINCOLN CTR PLAZA,Performing Arts Centers,10023-6548,10023.0,,,
410,29987,2 E 79TH ST,NEW YORK,18000.0,85454.0,131832391,290870.0,36061.0,2 E 79TH ST NEW YORK NY 10021-0106,UKRAINIAN INSTITUTE OF AMERICA INC,A23,131676.0,765704.0,NY,2 E 79TH ST,Cultural & Ethnic Awareness,10021-0106,10021.0,,40.7767036,-73.9635178272059
411,29991,316 E 63RD ST,NEW YORK,640922.0,88726.0,131834089,1037572.0,36061.0,316 E 63RD ST NEW YORK NY 10065-7762,MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,A62,402365.0,540827.0,NY,316 E 63RD ST,Dance,10065-7762,10065.0,,40.7626049,-73.9619100272708
412,30003,24 E 95TH ST,NEW YORK,1965834.0,376843.0,131843420,3344775.0,36061.0,24 E 95TH ST NEW YORK NY 10128-0702,DILLER-QUAILE SCHOOL OF MUSIC INC,A6E,2920254.0,3631109.0,NY,24 E 95TH ST,Performing Arts Schools,10128-0702,10128.0,,40.7865577,-73.9551931079596
413,30004,215 W 57TH ST,NEW YORK,1502276.0,1049477.0,131844837,5641145.0,36061.0,215 W 57TH ST NEW YORK NY 10019-2104,ART STUDENTS LEAGUE OF NEW YORK,A25,3210788.0,10791012.0,NY,215 W 57TH ST,Arts Education,10019-2104,10019.0,,40.76623545,-73.9805961184252
414,30006,425 LAFAYETTE ST,NEW YORK,7035870.0,13206751.0,131844852,17025097.0,36061.0,425 LAFAYETTE ST NEW YORK NY 10003-7021,NEW YORK SHAKESPEARE FESTIVAL,A65,4883564.0,19119643.0,NY,425 LAFAYETTE ST,Theater,10003-7021,10003.0,,40.72892905,-73.991804660937
415,30012,70 LINCOLN CENTER PLAZA,NEW YORK,37297538.0,127474416.0,131847137,135690617.0,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,LINCOLN CENTER FOR THE PERFORMING ARTS INC,A61,12098383.0,186467140.0,NY,70 LINCOLN CENTER PLAZA,Performing Arts Centers,10023-6548,10023.0,,,
416,30019,307 7TH AVE RM 1401,NEW YORK,95799.0,159883.0,131853763,223249.0,36061.0,307 7TH AVE NEW YORK NY 10001-6046,ELDER CRAFTSMEN INC,A40,7250.0,176718.0,NY,307 7TH AVE,Visual Arts,10001-6046,10001.0,,40.7502241,-73.9911843
417,30020,850 7TH AVE,NEW YORK,437810.0,900557.0,131854253,1426571.0,36061.0,850 7TH AVE NEW YORK NY 10019-5230,CONCERT ARTISTS GUILD INC,A68,728471.0,1793516.0,NY,850 7TH AVE,Music,10019-5230,10019.0,,40.76406805,-73.9814623087883
418,30049,151 W 30TH ST RM 202,NEW YORK,158650.0,465718.0,131869805,374501.0,36061.0,151 W 30TH ST NEW YORK NY 10001-4029,DANCE NOTATION BUREAU INC,A62,39375.0,535027.0,NY,151 W 30TH ST,Dance,10001-4029,10001.0,,40.7483075,-73.991803
419,30059,936 W END AVE APT F14,NEW YORK,0.0,105363.0,131878261,113544.0,36061.0,936 W END AVE NEW YORK NY 10025-3555,CLARION MUSIC SOCIETY INC,A68,0.0,110639.0,NY,936 W END AVE,Music,10025-3555,10025.0,,40.8013388,-73.9685575
420,30064,890 BROADWAY,NEW YORK,16061252.0,19627542.0,131882106,40384420.0,36061.0,890 BROADWAY NEW YORK NY 10003-1211,BALLET THEATRE FOUNDATION INC,A6E,20876414.0,41008482.0,NY,890 BROADWAY,Performing Arts Schools,10003-1211,10003.0,,40.7265273,-73.9958473
421,30101,881 SEVENTH AVENUE,NEW YORK,14336605.0,30534467.0,131923626,53537080.0,36061.0,881 SEVENTH AVENUE NEW YORK NY 10019-3210,CARNEGIE HALL CORPORATION,A61,25726175.0,57952619.0,NY,881 SEVENTH AVENUE,Performing Arts Centers,10019-3210,10019.0,,42.7948248,-73.9554193
422,30112,330 SEVENTH AVE 21ST FL,NEW YORK,629359.0,3005882.0,131927751,2553024.0,36061.0,330 SEVENTH AVE NEW YORK NY 10001-5010,NATIONAL FOUNDATION FOR JEWISH CULTURE,A23,134048.0,3385687.0,NY,330 SEVENTH AVE,Cultural & Ethnic Awareness,10001-5010,10001.0,,42.7948248,-73.9554193
423,30147,250 W 57TH ST,NEW YORK,1054254.0,1596771.0,131951681,2994514.0,36061.0,250 W 57TH ST NEW YORK NY 10107-0001,YOUNG CONCERT ARTISTS INC,A68,828354.0,3158860.0,NY,250 W 57TH ST,Music,10107-0001,10107.0,,40.766274,-73.9822127
424,30173,333 W 39TH ST RM 1101,NEW YORK,2090177.0,2390439.0,131969375,4746248.0,36061.0,333 W 39TH ST NEW YORK NY 10018-1428,AMERICAN SYMPHONY ORCHESTRA INC,A69,2252056.0,4652331.0,NY,333 W 39TH ST,Symphony Orchestras,10018-1428,10018.0,,40.7560886,-73.9926331
425,30179,225 W 99TH ST,NEW YORK,377682.0,474587.0,131972960,922005.0,36061.0,225 W 99TH ST NEW YORK NY 10025-5014,PAPER BAG PLAYERS INC,A65,409318.0,892639.0,NY,225 W 99TH ST,Theater,10025-5014,10025.0,,40.79633975,-73.9691027861566
426,30204,129 W 67TH ST,NEW YORK,3406489.0,10950257.0,131991118,6531577.0,36061.0,129 W 67TH ST NEW YORK NY 10023-5915,ELAINE KAUFMAN CULTURAL CENTER-LUCY MOSES SCHOOL FOR MUSIC AND DANCE,A6E,3180766.0,15005586.0,NY,129 W 67TH ST,Performing Arts Schools,10023-5915,10023.0,,40.7752346,-73.9829549
427,30218,266 E 37TH STREET 22 FLOOR,NEW YORK,197097.0,569983.0,131997644,861418.0,36061.0,266 E 37TH STREET NEW YORK NY 10018-0000,AMERICAN PLACE THEATRE INC,A65,374479.0,994507.0,NY,266 E 37TH STREET,Theater,10018-0000,10018.0,,40.6505605,-73.9430026939137
428,30219,1 E 53RD ST FL 8,NEW YORK,865339.0,949844.0,131997754,2448933.0,36061.0,1 E 53RD ST NEW YORK NY 10022-4233,YOUNG AUDIENCES-NEW YORK INC,A25,852871.0,2039412.0,NY,1 E 53RD ST,Arts Education,10022-4233,10022.0,,40.7603972,-73.9751719523189
429,30223,120 BANK ST,NEW YORK,51115.0,48564.0,131999454,211129.0,36061.0,120 BANK ST NEW YORK NY 10014-2126,H B PLAYWRIGHTS FOUNDATION INC,A65,0.0,115232.0,NY,120 BANK ST,Theater,10014-2126,10014.0,,40.7361625,-74.0075448401772
430,30229,211 WEST 61ST STREET,NEW YORK,10180459.0,0.0,132501829,35189942.0,36061.0,211 WEST 61ST STREET NEW YORK NY 10023-7832,AMERICAN MUSICAL & DRAMATIC ACADEMY,A6E,33173145.0,34273987.0,NY,211 WEST 61ST STREET,Performing Arts Schools,10023-7832,10023.0,,40.7721374,-73.9875522
431,30230,55 BETHUNE ST,NEW YORK,1637277.0,2399455.0,132502177,3983422.0,36061.0,55 BETHUNE ST NEW YORK NY 10014-1791,CUNNINGHAM DANCE FOUNDATION INC,A62,1538231.0,4376998.0,NY,55 BETHUNE ST,Dance,10014-1791,10014.0,,40.7368831,-74.0085005
432,30240,210 11TH AVE RM 902,NEW YORK,17400.0,91501.0,132509176,103244.0,36061.0,210 11TH AVE NEW YORK NY 10001-1224,PHOENIX GALLERY INC,A40,0.0,103416.0,NY,210 11TH AVE,Visual Arts,10001-1224,10001.0,,40.7499809,-74.0059903
433,30253,204 E 23RD ST,NEW YORK,0.0,3617.0,132530479,24229.0,36061.0,204 E 23RD ST NEW YORK NY 10010-4628,THE FIRE BELL CLUB OF NEW YORK INC,A54,14344.0,22204.0,NY,204 E 23RD ST,History Museums,10010-4628,10010.0,,40.7383699,-73.9827271858983
434,30266,684 PARK AVE,NEW YORK,1014315.0,1224306.0,132548780,2002057.0,36061.0,684 PARK AVE NEW YORK NY 10065-5043,QUEEN SOFIA SPANISH INSTITUTE INC,A23,726282.0,2211217.0,NY,684 PARK AVE,Cultural & Ethnic Awareness,10065-5043,10065.0,,40.7689273,-73.9659143627673
435,30271,115 E 9TH ST APT 7C,NEW YORK,0.0,0.0,132552286,91975.0,36061.0,115 E 9TH ST NEW YORK NY 10003-5417,WASHINGTON SQUARE OUTDOOR ART EXHIBIT INC,A40,83610.0,87064.0,NY,115 E 9TH ST,Visual Arts,10003-5417,10003.0,,40.7304076,-73.9897902
436,30273,645 SAINT NICHOLAS AVE,NEW YORK,2466846.0,1647977.0,132552500,4071449.0,36061.0,645 SAINT NICHOLAS AVE NEW YORK NY 10030-1001,HARLEM SCHOOL OF THE ARTS INC,A25,1544597.0,3569168.0,NY,645 SAINT NICHOLAS AVE,Arts Education,10030-1001,10030.0,,40.8225466122449,-73.9455802857143
437,30285,323 W 108TH ST,NEW YORK,829625.0,379713.0,132562192,1344611.0,36061.0,323 W 108TH ST NEW YORK NY 10025-2743,BLOOMINGDALE SCHOOL OF MUSIC INC,A6E,1003911.0,1393112.0,NY,323 W 108TH ST,Performing Arts Schools,10025-2743,10025.0,,40.80340355,-73.96825273428
438,30300,316 E 63RD ST,NEW YORK,362084.0,1019363.0,132571063,1523652.0,36061.0,316 E 63RD ST NEW YORK NY 10065-7762,MARTHA GRAHAM CENTER OF CONTEMPORARY DANCE INC,A62,1269768.0,4384192.0,NY,316 E 63RD ST,Dance,10065-7762,10065.0,,40.7626049,-73.9619100272708
439,30322,151 W 26TH ST FL 7,NEW YORK,3689263.0,915174.0,132583793,13601658.0,36061.0,151 W 26TH ST NEW YORK NY 10001-6810,THEATREWORKS USA CORPORATION,A65,11755364.0,13577682.0,NY,151 W 26TH ST,Theater,10001-6810,10001.0,,40.7454860408163,-73.9928136122449
440,30323,405 W 55TH ST,NEW YORK,10313862.0,6266076.0,132584273,26221392.0,36061.0,405 W 55TH ST NEW YORK NY 10019-4402,ALVIN AILEY DANCE FOUNDATION INC,A62,15422121.0,28153069.0,NY,405 W 55TH ST,Dance,10019-4402,10019.0,,40.7669759,-73.9864032
441,30334,741 W END AVE APT 4B,NEW YORK,95764.0,112669.0,132590315,216314.0,36061.0,741 W END AVE NEW YORK NY 10025-6222,BAR HARBOR FESTIVAL CORPORATION,A68,0.0,195751.0,NY,741 W END AVE,Music,10025-6222,10025.0,,40.79561565,-73.9733151
442,30344,12 FULTON ST,NEW YORK,2372451.0,3308842.0,132596500,6442421.0,36061.0,12 FULTON ST NEW YORK NY 10038-2101,SOUTH STREET SEAPORT MUSEUM,A50,1442063.0,5518995.0,NY,12 FULTON ST,Museums,10038-2101,10038.0,,40.706628,-74.0036758
443,30346,141 W 94TH ST,NEW YORK,336357.0,300362.0,132597744,646353.0,36061.0,141 W 94TH ST NEW YORK NY 10025-7008,PUERTO RICAN TRAVELING THEATRE CO INC,A65,296252.0,596981.0,NY,141 W 94TH ST,Theater,10025-7008,10025.0,,40.79234355,-73.9698304148454
444,30348,1650 BROADWAY,NEW YORK,397573.0,86400.0,132598476,826974.0,36061.0,1650 BROADWAY NEW YORK NY 10019-6833,NATIONAL CHORAL COUNCIL INC,A03,724918.0,823214.0,NY,1650 BROADWAY,Professional Societies & Associations,10019-6833,10019.0,,40.7622424,-73.9832858
445,30352,1738 HONE AVE,BRONX,703380.0,1483844.0,132601303,1798407.0,36005.0,1738 HONE AVE BRONX NY 10461-1403,BRONX COUNCIL ON THE ARTS INC,A26,45944.0,1539312.0,NY,1738 HONE AVE,Arts & Humanities Councils & Agencies,10461-1403,10461.0,,40.8485669,-73.8543176
446,30375,154 W 127TH ST,NEW YORK,245267.0,665868.0,132614483,1117221.0,36061.0,154 W 127TH ST NEW YORK NY 10027-3722,JAZZMOBILE INC,A68,0.0,3931015.0,NY,154 W 127TH ST,Music,10027-3722,10027.0,,40.8096578571429,-73.9461381020408
447,30377,338 E 106TH ST,NEW YORK,6822.0,95818.0,132615433,183904.0,36061.0,338 E 106TH ST NEW YORK NY 10029-4833,MANNA HOUSE WORKSHOPS INC,A6E,79094.0,170965.0,NY,338 E 106TH ST,Performing Arts Schools,10029-4833,10029.0,,40.78975245,-73.9410496128888
448,30384,260 WEST 72ND STREET,NEW YORK,7500.0,46775.0,132618942,33899.0,36061.0,260 WEST 72ND STREET NEW YORK NY 10023-2817,JOY IN SINGING INC,A6B,0.0,56185.0,NY,260 WEST 72ND STREET,Singing & Choral Groups,10023-2817,10023.0,,40.7793337,-73.9840565341812
449,30389,74 E 4TH ST,NEW YORK,659295.0,981609.0,132620861,1701343.0,36061.0,74 E 4TH ST NEW YORK NY 10003-8903,LA MAMA EXPERIMENTAL THEATRE CLUB INC,A61,751766.0,1734144.0,NY,74 E 4TH ST,Performing Arts Centers,10003-8903,10003.0,,40.65089685,-73.9780661127576
450,30403,121 W 20TH ST APT 2C,NEW YORK,0.0,35000.0,132624440,74488.0,36061.0,121 W 20TH ST NEW YORK NY 10011-3600,NIKOLAIS LOUIS FOUNDATION FOR DANCE,A62,37473.0,72473.0,NY,121 W 20TH ST,Dance,10011-3600,10011.0,,40.7415594,-73.9948671861605
451,30411,70 LINCOLN CENTER PLZ,NEW YORK,1306854.0,5242653.0,132628036,5549841.0,36061.0,70 LINCOLN CENTER PLZ NEW YORK NY 10023-6548,CHAMBER MUSIC SOCIETY OF LINCOLN CENTER INC,A6C,970974.0,9745458.0,NY,70 LINCOLN CENTER PLZ,Bands & Ensembles,10023-6548,10023.0,,,
452,30428,12TH FLOOR,NEW YORK,690425.0,1531632.0,132638292,1936023.0,36061.0,,ORPHEON INC,A69,453133.0,1989093.0,NY,,Symphony Orchestras,10036-0000,10036.0,,,
453,30435,466 W 152ND ST,NEW YORK,1652679.0,2624051.0,132642091,4004822.0,36061.0,466 W 152ND ST NEW YORK NY 10031-1814,DANCE THEATRE OF HARLEM INC,A63,668857.0,3369527.0,NY,466 W 152ND ST,Ballet,10031-1814,10031.0,,40.8291057,-73.9437455067326
454,30439,5TH FLOOR,NEW YORK,972165.0,0.0,132643358,4101112.0,36061.0,,THE ONE CLUB FOR ART & COPY,A20,5183998.0,5448849.0,NY,,Arts & Culture,10010-0000,10010.0,,,
455,30463,552 BROADWAY,NEW YORK,2394637.0,3256053.0,132665475,5456438.0,36061.0,552 BROADWAY NEW YORK NY 10012-3922,PAUL TAYLOR DANCE FOUNDATION INC,A62,1969124.0,5307398.0,NY,552 BROADWAY,Dance,10012-3922,10012.0,,40.7236818,-73.9980694
456,30473,850 THIRD AVE,NEW YORK,100.0,25097.0,132667790,20662.0,36061.0,850 THIRD AVE NEW YORK NY 10022-6222,TWYLA THARP DANCE FOUNDATION,A62,0.0,37612.0,NY,850 THIRD AVE,Dance,10022-6222,10022.0,,40.756909,-73.9705782057572
457,30484,138 E 27TH ST,NEW YORK,1019978.0,1034153.0,132672755,2467975.0,36061.0,138 E 27TH ST NEW YORK NY 10016-9001,SPANISH THEATRE REPERTORY CO LTD,A65,1136017.0,2398687.0,NY,138 E 27TH ST,Theater,10016-9001,10016.0,,40.74165185,-73.9825799162051
458,30499,736 BROADWAY,NEW YORK,0.0,9503.0,132677007,39384.0,36061.0,736 BROADWAY NEW YORK NY 10003-9519,MARY ANTHONY DANCE THEATRE FOUNDATION INC,A62,14112.0,25380.0,NY,736 BROADWAY,Dance,10003-9519,10003.0,,40.72957025,-73.9928786642103
459,30500,229 W 42ND ST FL 8,NEW YORK,279943.0,280725.0,132677232,637517.0,36061.0,229 W 42ND ST NEW YORK NY 10036-7205,LUBOVITCH DANCE FOUNDATION INC,A62,248754.0,539339.0,NY,229 W 42ND ST,Dance,10036-7205,10036.0,,40.7567434,-73.9881858
460,30501,260 W BROADWAY STE 4,NEW YORK,324432.0,401103.0,132678071,982804.0,36061.0,260 W BROADWAY NEW YORK NY 10013-2262,DOVA INC,A62,540326.0,932412.0,NY,260 W BROADWAY,Dance,10013-2262,10013.0,,40.7204466,-74.0055613
461,30517,253 W 138TH ST,NEW YORK,44725.0,186619.0,132683678,462919.0,36061.0,253 W 138TH ST NEW YORK NY 10030-2102,NEW HERITAGE REPERTORY THEATRE INC,A65,0.0,486619.0,NY,253 W 138TH ST,Theater,10030-2102,10030.0,,40.81824675,-73.9442240389194
462,30523,167 W 89TH T,NEW YORK,1940310.0,2376334.0,132685755,4313734.0,36061.0,167 W 89TH T NEW YORK NY 10024-1901,BALLET HISPANICO OF NEW YORK,A62,1450924.0,3934827.0,NY,167 W 89TH T,Dance,10024-1901,10024.0,,,
463,30548,155 1ST AVE,NEW YORK,77531.0,437488.0,132694851,735355.0,36061.0,155 1ST AVE NEW YORK NY 10003-2906,THEATRE FOR THE NEW CITY FOUNDATION INC,A65,278972.0,720520.0,NY,155 1ST AVE,Theater,10003-2906,10003.0,,40.728554,-73.9847367142857
464,30573,1040 GRAND CONCOURSE,BRONX,335984.0,4367804.0,132709368,2635722.0,36005.0,1040 GRAND CONCOURSE BRONX NY 10456-3901,BRONX MUSEUM OF THE ARTS,A51,131248.0,4502716.0,NY,1040 GRAND CONCOURSE,Art Museums,10456-3901,10456.0,,40.8310911,-73.9199471
465,30593,325 WEST END AVENUE 128,NEW YORK,79239.0,59386.0,132725580,275281.0,36061.0,325 WEST END AVENUE NEW YORK NY 10023-8135,SHADOW BOX THEATRE INC,A65,229958.0,303630.0,NY,325 WEST END AVENUE,Theater,10023-8135,10023.0,,40.7820239,-73.9830754
466,30606,151 WEST 26TH ST,NEW YORK,262014.0,110599.0,132730837,915686.0,36061.0,151 WEST 26TH ST NEW YORK NY 10001-6810,T SCHREIBER STUDIO INC,A6E,846765.0,976734.0,NY,151 WEST 26TH ST,Performing Arts Schools,10001-6810,10001.0,,40.7454860408163,-73.9928136122449
467,30613,62 HAMILTON TER,NEW YORK,229534.0,328590.0,132735153,412076.0,36061.0,62 HAMILTON TER NEW YORK NY 10031-6403,CHILDRENS ART CARNIVAL,A25,70996.0,432347.0,NY,62 HAMILTON TER,Arts Education,10031-6403,10031.0,,40.82342485,-73.9462932468915
468,30631,100 E 4TH ST,NEW YORK,5728.0,47544.0,132744083,58482.0,36061.0,100 E 4TH ST NEW YORK NY 10003-9001,FANFARE THEATRE ENSEMBLE INC,A65,21383.0,68927.0,NY,100 E 4TH ST,Theater,10003-9001,10003.0,,40.72568625,-73.98861965
469,30633,239 E 5TH ST APT 1D,NEW YORK,19500.0,120542.0,132744557,283026.0,36061.0,239 E 5TH ST NEW YORK NY 10003-8544,SEVEN LOAVES,A65,145552.0,268953.0,NY,239 E 5TH ST,Theater,10003-8544,10003.0,,40.7270026,-73.9892506
470,30642,38 GREEN ST-3RD FLOOR,NEW YORK,324487.0,741325.0,132749632,931420.0,36061.0,38 GREEN NEW YORK NY 10013-2505,ARTISTS SPACE INC,A40,29720.0,915775.0,NY,38 GREEN,Visual Arts,10013-2505,10013.0,,42.803223875,-78.758362
471,30664,630 9TH AVE STE 214,NEW YORK,679891.0,1151581.0,132759292,2123477.0,36061.0,630 9TH AVE NEW YORK NY 10036-4752,GROUP I ACTING COMPANY INC,A65,530834.0,2273609.0,NY,630 9TH AVE,Theater,10036-4752,10036.0,,40.7597501,-73.991404
472,30667,212 W 83RD ST,NEW YORK,1880454.0,3959077.0,132761376,5679292.0,36061.0,212 W 83RD ST NEW YORK NY 10024-4901,CHILDRENS MUSEUM OF MANHATTAN GRWTH THROUGH ART & MUSEUM EXPRIENCE INC,A52,1778034.0,6433744.0,NY,212 W 83RD ST,Children's Museums,10024-4901,10024.0,,40.7858779,-73.9772608827419
473,30670,330 BROOME ST,NEW YORK,0.0,2996.0,132763351,36191.0,36061.0,330 BROOME ST NEW YORK NY 10002-2816,KAZUKO HIRABAYASHI DANCE THEATRE INC,A62,0.0,39150.0,NY,330 BROOME ST,Dance,10002-2816,10002.0,,40.7193778,-73.9937226146739
474,30672,PO BOX 974,NEW YORK,110447.0,135562.0,132764154,422516.0,36061.0,,MUSICA SACRA INC,A68,318385.0,457595.0,NY,,Music,10021-0029,10021.0,,,
475,30677,178 PRINCE ST,NEW YORK,25415.0,0.0,132765717,154190.0,36061.0,178 PRINCE ST NEW YORK NY 10012-2905,WARD-NASSE GALLERY INC,A60,141862.0,141910.0,NY,178 PRINCE ST,Performing Arts,10012-2905,10012.0,,40.72614335,-74.0020533453525
476,30680,156 5TH AVE STE 500,NEW YORK,0.0,57543.0,132767468,70953.0,36061.0,156 5TH AVE NEW YORK NY 10010-7792,AURORA MUSIC FOUNDATION INC,A61,0.0,57762.0,NY,156 5TH AVE,Performing Arts Centers,10010-7792,10010.0,,40.7399209,-73.9909787
477,30688,890 BROADWAY,NEW YORK,1205525.0,871035.0,132773475,2770913.0,36061.0,890 BROADWAY NEW YORK NY 10003-1211,BALLET TECH FOUNDATION INC,A63,1409582.0,2337718.0,NY,890 BROADWAY,Ballet,10003-1211,10003.0,,40.7265273,-73.9958473
478,30692,PO BOX 665,NEW YORK,0.0,61735.0,132778597,105684.0,36061.0,,JAPANESE ARE SOCIETY OF AMERICA INC,A24,83893.0,-9059.0,NY,,Folk Arts,10150-0665,10150.0,,,
479,30710,420 E 79TH ST,NEW YORK,2239632.0,727505.0,132792668,5324436.0,36061.0,420 E 79TH ST NEW YORK NY 10075-1472,USDAN CENTER FOR THE CREATIVE AND PERFORMING ARTS,A6E,4675064.0,6108775.0,NY,420 E 79TH ST,Performing Arts Schools,10075-1472,10075.0,,40.7717057,-73.9518309478738
480,30717,131 W 24TH ST,NEW YORK,201640.0,325004.0,132799828,434623.0,36061.0,131 W 24TH ST NEW YORK NY 10011-1942,MULLER WORKS FOUNDATION,A62,72992.0,451108.0,NY,131 W 24TH ST,Dance,10011-1942,10011.0,,40.744765,-73.9951595
481,30719,65 JUMEL TER,NEW YORK,107564.0,65558.0,132800646,224997.0,36061.0,65 JUMEL TER NEW YORK NY 10032-5360,MORRIS JUMEL MANSION INC,A54,25855.0,145226.0,NY,65 JUMEL TER,History Museums,10032-5360,10032.0,,40.834388,-73.938949
482,30722,416 W 42ND ST,NEW YORK,3953724.0,3465931.0,132805131,9988727.0,36061.0,416 W 42ND ST NEW YORK NY 10036-6809,PLAYWRIGHTS HORIZONS INC,A65,4803115.0,9095478.0,NY,416 W 42ND ST,Theater,10036-6809,10036.0,,40.758608,-73.9936271
483,30725,505 EIGHTH AVENUE,NEW YORK,1014327.0,1404498.0,132805575,1863177.0,36061.0,505 EIGHTH AVENUE NEW YORK NY 10018-6505,WORLD HUNGER YEAR INC,A68,279316.0,1984445.0,NY,505 EIGHTH AVENUE,Music,10018-6505,10018.0,,43.216233,-74.1823014
484,30727,25 W 52 ST,NEW YORK,7500563.0,31412315.0,132805582,21089890.0,36061.0,25 W 52 ST NEW YORK NY 10019-6104,MUSEUM OF TELEVISION AND RADIO,A50,1140867.0,35514737.0,NY,25 W 52 ST,Museums,10019-6104,10019.0,,,
485,30738,PO BOX 46,NEW YORK,728315.0,5080.0,132813806,1323156.0,36061.0,,LES BALLETS TROCKADERO DE MONTE CARLO INC,A63,1288016.0,1298281.0,NY,,Ballet,10025-0001,10025.0,,,
486,30741,292 HENRY ST,NEW YORK,118102.0,478577.0,132814763,342146.0,36061.0,292 HENRY ST NEW YORK NY 10002-4816,NEW FEDERAL THEATER INC,A65,16341.0,494918.0,NY,292 HENRY ST,Theater,10002-4816,10002.0,,40.71366805,-73.9830034236307
