,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG,TITLE_NAME
359,359,28129,142-14 26TH AVE,FLUSHING,0,31780,113513563,25921,36081.0,142-14 26TH AVE FLUSHING NY 11354-1743,NEW CENTURY CHINESE OPERA CENTER INC,A6A,0.0,31783,NY,142-14 26TH AVE,Opera,11354-1743,11354.0,A6A,,,New Century Chinese Opera Center Inc.
360,360,28145,PO BOX 25763,BROOKLYN,0,21722,113519109,33649,36047.0,,THE TOY MUSEUM OF NY,A50,4680.0,27874,NY,,Museums,11202-5763,11202.0,A50,,,the Toy Museum of NY
361,361,28171,27110 GRAND CENTRAL PKWY APT 26V,FLORAL PARK,0,33760,113526167,38645,36081.0,27110 GRAND CENTRAL PKWY FLORAL PARK NY 11005-1226,SPIRIT IMPROV LTD,A6E,0.0,33760,NY,27110 GRAND CENTRAL PKWY,Performing Arts Schools,11005-1226,11005.0,A6E,,,Spirit Improv Ltd
362,362,28173,80 HANSON PL,BROOKLYN,0,469612,113526774,438216,36047.0,80 HANSON PL BROOKLYN NY 11217-1506,MUSEUM OF CONTEMPORARY AFRICAN DIASPORIAN ARTS,A51,37169.0,508600,NY,80 HANSON PL,Art Museums,11217-1506,11217.0,A51,40.68525215,-73.9744286233509,Museum of Contemporary African Diasporian Arts
363,363,28196,293 N 7TH ST STE 2L,BROOKLYN,4853,33300,113531794,66766,36047.0,293 N 7TH ST BROOKLYN NY 11211-2101,FLYING MACHINE THEATER INC,A65,25046.0,58357,NY,293 N 7TH ST,Theater,11211-2101,11211.0,A65,40.71505705,-73.9529519,Flying Machine Theater Inc.
364,364,28200,152-72 MELBOURNE AVENUE,FLUSHING,0,0,113532857,46899,36081.0,152-72 MELBOURNE AVENUE FLUSHING NY 11367-1441,CBA CULTURE AND ARTS CENTER INC,A20,44987.0,44987,NY,152-72 MELBOURNE AVENUE,Arts & Culture,11367-1441,11367.0,A20,,,Cba Culture and Arts Center Inc.
365,365,28212,5956 57TH DR,MASPETH,0,30522,113535891,38853,36081.0,5956 57TH DR MASPETH NY 11378-2702,MUSICA REGINAE PRODUCTIONS LTD,A68,5196.0,40496,NY,5956 57TH DR,Music,11378-2702,11378.0,A68,40.721884,-73.904441,Musica Reginae Productions Ltd
366,366,28213,524 BERGEN ST,BROOKLYN,63082,121638,113536533,235299,36047.0,524 BERGEN ST BROOKLYN NY 11217-2407,VOLCANO LOVE INC,A62,111312.0,238625,NY,524 BERGEN ST,Dance,11217-2407,11217.0,A62,40.68022465,-73.97299009263891,Volcano Love Inc.
367,367,28240,1958 FULTON ST,BROOKLYN,0,69824,113549224,36363,36047.0,1958 FULTON ST BROOKLYN NY 11233-0000,CENTRAL BROOKLYN JAZZ CONSORTIUM,A6C,29000.0,80918,NY,1958 FULTON ST,Bands & Ensembles,11233-0000,11233.0,A6C,40.67852979999999,-73.920186,Central Brooklyn Jazz Consortium
368,368,28312,304 WINDSOR PL,BROOKLYN,93031,140646,113567233,147714,36047.0,304 WINDSOR PL BROOKLYN NY 11218-1259,THEATER GARDEN LTD,A65,6375.0,147021,NY,304 WINDSOR PL,Theater,11218-1259,11218.0,A65,40.6565176,-73.9745052411922,Theater Garden Ltd
369,369,28321,PO BOX 3216,ASTORIA,5000,29464,113569761,131211,36081.0,,CROATIAN COMMUNITY OF ASTORIA INC,A23,99309.0,140480,NY,,Cultural & Ethnic Awareness,11103-0216,11103.0,A23,,,Croatian Community of Astoria Inc.
370,370,28322,290 CONOVER ST,BROOKLYN,0,81508,113569896,142641,36047.0,290 CONOVER ST BROOKLYN NY 11231-1020,THE WATERFRONT MUSEUM,A50,75787.0,157495,NY,290 CONOVER ST,Museums,11231-1020,11231.0,A50,40.67572,-74.017157,the Waterfront Museum
371,371,28330,250 W 40TH ST,NEW YORK,0,13170,113571699,5805,36061.0,250 W 40TH ST NEW YORK NY 10018-1511,BACK HOUSE PRODUCTIONS,A61,0.0,15199,NY,250 W 40TH ST,Performing Arts Centers,10018-1511,10018.0,A61,40.75530225,-73.98982805,Back House Productions
372,372,28344,158-11 HARRY VAN ARSDALE JR AVE,FLUSHING,0,25590,113577251,36007,36081.0,158-11 HARRY VAN ARSDALE JR AVE FLUSHING NY 11365-3067,SWORD OF LIGHT PIPE BAND INC,A6C,0.0,25697,NY,158-11 HARRY VAN ARSDALE JR AVE,Bands & Ensembles,11365-3067,11365.0,A6C,,,Sword of Light Pipe Band Inc.
373,373,28360,4823 203RD ST,BAYSIDE HILLS,0,0,113579989,83549,36081.0,4823 203RD ST BAYSIDE HILLS NY 11364-1036,QUEENS ART EDUCATION CENTER INC,A25,76885.0,76939,NY,4823 203RD ST,Arts Education,11364-1036,11364.0,A25,,,Queens Art Education Center Inc.
374,374,28375,2354 23RD ST,ASTORIA,0,51512,113582492,44381,36081.0,2354 23RD ST ASTORIA NY 11105-3410,WRECKIO ENSEMBLE THEATER CO,A65,5415.0,57820,NY,2354 23RD ST,Theater,11105-3410,11105.0,A65,40.757877799999996,-73.9361606,Wreckio Ensemble Theater Co.
375,375,28384,136-40 39TH AVE,FLUSHING,0,0,113585015,56767,36081.0,136-40 39TH AVE FLUSHING NY 11354-5536,DIX HILLS CHINESE CULTURAL ASSOCIATION INC,A23,0.0,62753,NY,136-40 39TH AVE,Cultural & Ethnic Awareness,11354-5536,11354.0,A23,,,Dix Hills Chinese Cultural Association Inc.
376,376,28386,28-43 41ST STREET 2,ASTORIA,0,23110,113585691,45748,36081.0,28-43 41ST STREET ASTORIA NY 11103-3330,AMY MARSHALL DANCE COMPANY INC,A62,24250.0,47360,NY,28-43 41ST STREET,Dance,11103-3330,11103.0,A62,,,Amy Marshall Dance Company Inc.
377,377,28389,3309 31ST AVE APT 4B,ASTORIA,0,216287,113586346,367638,36081.0,3309 31ST AVE ASTORIA NY 11106-1456,KEEN THEATER COMPANY INC,A65,92555.0,303034,NY,3309 31ST AVE,Theater,11106-1456,11106.0,A65,40.7672735,-73.9297425,Keen Theater Company Inc.
378,378,28400,PO BOX 27,NEW YORK,0,22164,113589363,35581,36061.0,,THE QUEENS THEATRE COMPANY INC,A65,0.0,31797,NY,,Theater,10108-0027,10108.0,A65,,,the Queens Theatre Company Inc.
379,379,28401,138 SOUTH OXFORD STSTE 2B,BROOKLYN,0,0,113589624,203350,36047.0,138 SOUTH OXFORD STSTE BROOKLYN NY 11217-0000,TRILOK FUSION ARTS INC,A60,207931.0,207931,NY,138 SOUTH OXFORD STSTE,Performing Arts,11217-0000,11217.0,A60,40.687303,-73.973648,Trilok Fusion Arts Inc.
380,380,28407,133-10 39TH AVE BASEMENT,FLUSHING,0,36188,113591749,65777,36081.0,133-10 39TH AVE BASEMENT FLUSHING NY 11354-4400,CHINESE AMERICAN PARENT STUDENT COUNCIL OF NEW YORK CITY INC,A23,0.0,36476,NY,133-10 39TH AVE BASEMENT,Cultural & Ethnic Awareness,11354-4400,11354.0,A23,,,Chinese American Parent Student Council of New York City Inc.
381,381,28422,118 N 11TH STREET FLOOR 3,BROOKLYN,47360,21879,113595320,154971,36047.0,118 N 11TH STREET BROOKLYN NY 11211-1914,TRISKELION ARTS-KICK-STANDANCE INC,A62,121351.0,156538,NY,118 N 11TH STREET,Dance,11211-1914,11211.0,A62,40.670523278481,-73.9927735063291,Triskelion Arts-Kick-Standance Inc.
382,382,28431,11 STERLING PL APT 5C,BROOKLYN,0,116865,113599821,120892,36047.0,11 STERLING PL BROOKLYN NY 11217-3271,SILVER-BROWN FOUNDATION INC,A6E,4982.0,121847,NY,11 STERLING PL,Performing Arts Schools,11217-3271,11217.0,A6E,40.679005,-73.9783157,Silver-Brown Foundation Inc.
383,383,28432,888-C 8TH AVE APT 418,NEW YORK,0,14718,113600098,17140,36061.0,888-C 8TH AVE NEW YORK NY 10019-0000,ONE YEAR LEASE INC,A65,13720.0,9172,NY,888-C 8TH AVE,Theater,10019-0000,10019.0,A65,40.7637454,-73.9847984,One Year Lease Inc.
384,384,28435,7418 DITMARS BLVD,JACKSON HEIGHTS,0,44309,113601100,40174,36081.0,7418 DITMARS BLVD JACKSON HEIGHTS NY 11370-1128,ETERNAL FLAME OF HOPE MINISTRIES INC,A20,0.0,44338,NY,7418 DITMARS BLVD,Arts & Culture,11370-1128,11370.0,A20,40.768884299999996,-73.8883852,Eternal Flame of Hope Ministries Inc.
385,385,28437,5937 WOODBINE ST,RIDGEWOOD,0,11308,113601865,197721,36081.0,5937 WOODBINE ST RIDGEWOOD NY 11385-3236,REBECCA CENTER INC,A68,165544.0,180625,NY,5937 WOODBINE ST,Music,11385-3236,11385.0,A68,40.705483,-73.903772,Rebecca Center Inc.
386,386,28438,134 BROADWAY 30,BROOKLYN,0,43759,113602492,155024,36047.0,134 BROADWAY BROOKLYN NY 11211-6031,CENTRAL JEWISH COUNCIL INC,A23,0.0,43759,NY,134 BROADWAY,Cultural & Ethnic Awareness,11211-6031,11211.0,A23,40.71017929999999,-73.9640858,Central Jewish Council Inc.
387,387,28443,140 METROPOLITAN AVE,BROOKLYN,30526,91164,113603090,136039,36047.0,140 METROPOLITAN AVE BROOKLYN NY 11211-3921,SENS PRODUCTION INC,A60,36830.0,128419,NY,140 METROPOLITAN AVE,Performing Arts,11211-3921,11211.0,A60,40.7140665,-73.95321340000001,Sens Production Inc.
388,388,28452,7111 5TH AVE,BROOKLYN,16183,94547,113604756,168912,36047.0,7111 5TH AVE BROOKLYN NY 11209-1608,ARAB AMERICAN ASSOCIATION OF NY INC,A23,0.0,150748,NY,7111 5TH AVE,Cultural & Ethnic Awareness,11209-1608,11209.0,A23,40.63216085,-74.0212553416243,Arab American Association of NY Inc.
389,389,28461,163 MONTROSE AVE,BROOKLYN,0,30270,113613828,28700,36047.0,163 MONTROSE AVE BROOKLYN NY 11206-2133,DOMINICAN PARADE OF BROOKLYN INC,A23,0.0,1570,NY,163 MONTROSE AVE,Cultural & Ethnic Awareness,11206-2133,11206.0,A23,40.70759335,-73.94269423393621,Dominican Parade of Brooklyn Inc.
390,390,28491,353 VAN BRUNT ST,BROOKLYN,0,100406,113621398,107907,36047.0,353 VAN BRUNT ST BROOKLYN NY 11231-1245,KENTLER INTERNATIONAL DRAWING SPACE INC,A40,0.0,103471,NY,353 VAN BRUNT ST,Visual Arts,11231-1245,11231.0,A40,40.6769407,-74.01299179914841,Kentler International Drawing Space Inc.
391,391,28492,138 S OXFORD ST,BROOKLYN,0,286635,113621605,378224,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1695,CIVILIANS INC,A60,28452.0,318975,NY,138 S OXFORD ST,Performing Arts,11217-1695,11217.0,A60,40.687303,-73.973648,Civilians Inc.
392,392,28504,1368 E 89TH ST,BROOKLYN,0,14245,113624294,33292,36047.0,1368 E 89TH ST BROOKLYN NY 11236-5122,GUYANA CULTURAL ASSOCIATION OF NEW YORK INC,A23,20105.0,34350,NY,1368 E 89TH ST,Cultural & Ethnic Awareness,11236-5122,11236.0,A23,40.631787,-73.89826409999999,Guyana Cultural Association of New York Inc.
393,393,28539,209 ARGYLE RD,BROOKLYN,0,7075,113633985,64681,36047.0,209 ARGYLE RD BROOKLYN NY 11218-0000,ONE WORLD SYMPHONY,A69,53773.0,60864,NY,209 ARGYLE RD,Symphony Orchestras,11218-0000,11218.0,A69,40.64434605,-73.9666315258373,One World Symphony
394,394,28540,67 METROPOLITAN AVE,BROOKLYN,0,25536,113634222,27977,36047.0,67 METROPOLITAN AVE BROOKLYN NY 11211-3932,WILLIAMSBURG ART NEXUS INC,A60,7117.0,32678,NY,67 METROPOLITAN AVE,Performing Arts,11211-3932,11211.0,A60,40.7140665,-73.95321340000001,Williamsburg Art Nexus Inc.
395,395,28571,PO BOX 771,NEW YORK,0,61043,113640336,98794,36061.0,,RESONANCE ENSEMBLE CORPORATION,A6C,20420.0,85682,NY,,Bands & Ensembles,10108-0771,10108.0,A6C,,,Resonance Ensemble Corporation
396,396,28681,PO BOX 749,NEW YORK,0,35038,113662328,57376,36061.0,,BLESSED UNREST THEATRE INC,A65,15992.0,53961,NY,,Theater,10163-0749,10163.0,A65,,,Blessed Unrest Theatre Inc.
397,397,29160,140-42 SECOND AVE STE 404,NEW YORK,0,29822,113757378,17025,36061.0,140-42 SECOND AVE NEW YORK NY 10003-0000,HUMAN FUTURE DANCE CORPS,A62,0.0,6351,NY,140-42 SECOND AVE,Dance,10003-0000,10003.0,A62,,,Human Future Dance Corps
398,398,29281,PO BOX 1858,LONG IS CITY,0,23989,113787175,38924,36081.0,,LONG ISLAND CITY CULTURAL ALLIANCE INC,A01,0.0,29989,NY,,Alliances & Advocacy,11101-0858,11101.0,A01,,,Long Island City Cultural Alliance Inc.
399,399,29374,143 LINDEN BLVD,BROOKLYN,18317,0,113811283,71071,36047.0,143 LINDEN BLVD BROOKLYN NY 11226-3380,FULL OF ENERGY SCHOOL OF DANCE INC,A6E,71569.0,71569,NY,143 LINDEN BLVD,Performing Arts Schools,11226-3380,11226.0,A6E,40.65287785,-73.95354603760259,Full of Energy School of Dance Inc.
400,400,29511,126 SAINT FELIX ST,BROOKLYN,0,242019,116000202,541641,36047.0,126 SAINT FELIX ST BROOKLYN NY 11217-1423,BROOKLYN MUSIC SCHOOL,A6E,335581.0,580889,NY,126 SAINT FELIX ST,Performing Arts Schools,11217-1423,11217.0,A6E,40.6860686,-73.97737445,Brooklyn Music School
401,401,29550,PO BOX 100163,BROOKLYN,380152,760665,116025023,1325084,36047.0,,COLLEGE COMMUNITY SERVICES INC,A60,554207.0,1345725,NY,,Performing Arts,11210-0163,11210.0,A60,,,College Community Services Inc.
402,402,29574,26 WILLOW PL,BROOKLYN,0,4317,116035649,95003,36047.0,26 WILLOW PL BROOKLYN NY 11201-4513,HEIGHTS PLAYERS INC,A65,48423.0,82224,NY,26 WILLOW PL,Theater,11201-4513,11201.0,A65,40.692981599999996,-73.9982387,Heights Players Inc.
403,403,29770,PO BOX 750296,FOREST HILLS,0,15990,116263503,423,36081.0,,GINGERBREAD PLAYERS & JACK INC,A65,0.0,82167,NY,,Theater,11375-0296,11375.0,A65,,,Gingerbread Players & Jack Inc.
404,404,29773,80 73RD ST,BROOKLYN,0,16500,116264993,53140,36047.0,80 73RD ST BROOKLYN NY 11209-1950,RIDGE CHORALE INC,A6B,32072.0,48572,NY,80 73RD ST,Singing & Choral Groups,11209-1950,11209.0,A6B,40.6343336,-74.0344137477509,Ridge Chorale Inc.
405,405,29789,166-25 POWELLS COVE BLVD,BEECHHURST,0,60,116516673,5560,36081.0,166-25 POWELLS COVE BLVD BEECHHURST NY 11357-1545,JEFFREY SILVER MEMORIAL MUSIC TR,A68,0.0,2205,NY,166-25 POWELLS COVE BLVD,Music,11357-1545,11357.0,A68,,,Jeffrey Silver Memorial Music Tr
406,406,29813,30 WEST 26TH ST,NEW YORK,581597,871261,130432981,1382708,36061.0,30 WEST 26TH ST NEW YORK NY 10010-2011,AMERICAN MUSIC CENTER INC,A68,116960.0,1246079,NY,30 WEST 26TH ST,Music,10010-2011,10010.0,A68,40.74427360000001,-73.99043259999999,American Music Center Inc.
407,407,29817,104 WEST 29TH ST,NEW YORK,675405,137673,130448930,1919369,36061.0,104 WEST 29TH ST NEW YORK NY 10001-5310,ART DIRECTORS CLUB INC,A25,2068172.0,2163807,NY,104 WEST 29TH ST,Arts Education,10001-5310,10001.0,A25,40.7467094,-73.9908040102137,Art Directors Club Inc.
408,408,29820,321 E 73RD ST,NEW YORK,0,68190,130508050,136378,36061.0,321 E 73RD ST NEW YORK NY 10021-3705,BOHEMIAN BENEVOLENT AND LITERARY SOCIETY OF THE CITY OF NEW YORK,A23,65787.0,144917,NY,321 E 73RD ST,Cultural & Ethnic Awareness,10021-3705,10021.0,A23,40.76908985,-73.95644388707501,Bohemian Benevolent and Literary Society of the City of New York
409,409,29846,70 LINCOLN CENTER PLZ FRNT 5,NEW YORK,3890696,5172067,131275970,12367778,36061.0,70 LINCOLN CENTER PLZ FRNT NEW YORK NY 10023-6548,SCHOOL OF AMERICAN BALLET INC,A6E,3334306.0,4339385,NY,70 LINCOLN CENTER PLZ FRNT,Performing Arts Schools,10023-6548,10023.0,A6E,,,School of American Ballet Inc.
410,410,29857,520 8TH AVE RM 303,NEW YORK,0,202281,131394732,286242,36061.0,520 8TH AVE NEW YORK NY 10018-8635,WORKING THEATRE CO INC,A65,56827.0,273526,NY,520 8TH AVE,Theater,10018-8635,10018.0,A65,40.753643,-73.99216690000002,Working Theatre Co. Inc.
411,411,29858,229 W 42ND ST 501,NEW YORK,56900,197543,131404934,236758,36061.0,229 W 42ND ST NEW YORK NY 10036-7205,NEW PROFESSIONAL THEATRE INC,A65,0.0,197543,NY,229 W 42ND ST,Theater,10036-7205,10036.0,A65,40.7567434,-73.9881858,New Professional Theatre Inc.
412,412,29862,64 FULTON ST RM 1101,NEW YORK,57789,39594,131502317,140440,36061.0,64 FULTON ST NEW YORK NY 10038-2748,LEAGUE FOR YIDDISH INC,A23,0.0,-76213,NY,64 FULTON ST,Cultural & Ethnic Awareness,10038-2748,10038.0,A23,40.708727200000006,-74.0052286,League for Yiddish Inc.
413,413,29864,208 E 30TH ST,NEW YORK,12724,70258,131524778,147599,36061.0,208 E 30TH ST NEW YORK NY 10016-8202,POLISH INSTITUTE OF ARTS & SCIENCES IN AMERICA INC,A23,26516.0,90866,NY,208 E 30TH ST,Cultural & Ethnic Awareness,10016-8202,10016.0,A23,40.74279620000001,-73.97947725789959,Polish Institute of Arts & Sciences in America Inc.
414,414,29868,802 W 19OTH ST SUITE 1B,NEW YORK,0,34276,131550544,128581,36061.0,802 W 19OTH ST NEW YORK NY 10040-0000,AMERICAN COMPOSERS ALLIANCE,A68,92202.0,126908,NY,802 W 19OTH ST,Music,10040-0000,10040.0,A68,,,American Composers Alliance
415,415,29872,72 SPRING ST FL 6,NEW YORK,1495935,1284283,131566058,6440091,36061.0,72 SPRING ST NEW YORK NY 10012-4049,AMERICAN CRAFT COUNCIL,A40,3899601.0,5398632,NY,72 SPRING ST,Visual Arts,10012-4049,10012.0,A40,40.72246320000001,-73.99771940000001,American Craft Council
416,416,29884,115 E 57TH ST FL 11,NEW YORK,0,953105,131606158,1617389,36061.0,115 E 57TH ST NEW YORK NY 10022-2120,COLLEGIATE CHORALE INC,A6B,649156.0,1646899,NY,115 E 57TH ST,Singing & Choral Groups,10022-2120,10022.0,A6B,40.761433600000004,-73.96992359999999,Collegiate Chorale Inc.
417,417,29931,144 E 39TH ST,NEW YORK,622480,485054,131623995,1283290,36061.0,144 E 39TH ST NEW YORK NY 10016-0914,ENGLISH SPEAKING UNION OF THE UNITED STATES,A23,292498.0,446056,NY,144 E 39TH ST,Cultural & Ethnic Awareness,10016-0914,10016.0,A23,40.74902879999999,-73.97679494464009,English Speaking Union of the United States
418,418,29937,1 E 70TH ST,NEW YORK,10436737,10206602,131624012,25497245,36061.0,1 E 70TH ST NEW YORK NY 10021-4981,FRICK COLLECTION,A51,3124883.0,2593978,NY,1 E 70TH ST,Art Museums,10021-4981,10021.0,A51,40.77125355,-73.96709612136229,Frick Collection
419,419,29960,1000 5TH AVE,NEW YORK,123292320,159035838,131624086,351579244,36061.0,1000 5TH AVE NEW YORK NY 10028-0113,METROPOLITAN MUSEUM OF ART,A51,16021203.0,319054654,NY,1000 5TH AVE,Art Museums,10028-0113,10028.0,A51,40.77944365,-73.96336411385191,Metropolitan Museum of Art
420,420,29961,LINCOLN PLZ,NEW YORK,154004955,104783345,131624087,294694683,36061.0,LINCOLN PLZ NEW YORK NY 10023-7105,METROPOLITAN OPERA ASSOCIATION INC,A6A,126906686.0,223481772,NY,LINCOLN PLZ,Opera,10023-7105,10023.0,A6A,40.6736696,-73.96707430000001,Metropolitan Opera Association Inc.
421,421,29964,1220 5TH AVE,NEW YORK,4981150,16509012,131624098,11700173,36061.0,1220 5TH AVE NEW YORK NY 10029-5221,MUSEUM OF THE CITY OF NEW YORK,A54,1473738.0,16911118,NY,1220 5TH AVE,History Museums,10029-5221,10029.0,A54,40.792415000000005,-73.95226509999999,Museum of the City of New York
422,422,29965,22 E 60TH ST,NEW YORK,3916090,1472779,131624099,10109779,36061.0,22 E 60TH ST NEW YORK NY 10022-1011,FRENCH INSTITUTE-ALLIANCE FRANCAISE,A23,6039554.0,8189223,NY,22 E 60TH ST,Cultural & Ethnic Awareness,10022-1011,10022.0,A23,40.76382535,-73.9705606561746,French Institute-Alliance Francaise
423,423,29966,11 W 53RD ST,NEW YORK,54093339,63400702,131624100,220311685,36061.0,11 W 53RD ST NEW YORK NY 10019-5401,MUSEUM OF MODERN ART,A51,25045572.0,104549110,NY,11 W 53RD ST,Art Museums,10019-5401,10019.0,A51,40.761612400000004,-73.97749918210809,Museum of Modern Art
424,424,30028,1083 5TH AVE,NEW YORK,1317933,1093323,131628183,4743869,36061.0,1083 5TH AVE NEW YORK NY 10128-0114,NATIONAL ACADEMY OF DESIGN,A25,1470723.0,13973355,NY,1083 5TH AVE,Arts Education,10128-0114,10128.0,A25,40.783483399999994,-73.95829303686929,National Academy of Design
425,425,30036,PO BOX 1537,NEW YORK,0,19585,131632509,232913,36061.0,,BIBLIOGRAPHICAL SOCIETY OF AMERICA,A03,71662.0,-42139,NY,,Professional Societies & Associations,10021-0043,10021.0,A03,,,Bibliographical Society of America
426,426,30047,340 E 54TH ST,NEW YORK,948214,197787,131635274,1493163,36061.0,340 E 54TH ST NEW YORK NY 10022-5017,NEIGHBORHOOD PLAYHOUSE INC,A6E,1370424.0,1367684,NY,340 E 54TH ST,Performing Arts Schools,10022-5017,10022.0,A6E,40.7568898163265,-73.965758122449,Neighborhood Playhouse Inc.
427,427,30048,132 W 60TH ST,NEW YORK,3422370,757384,131635277,6774761,36061.0,132 W 60TH ST NEW YORK NY 10023-7402,PROFESSIONAL CHILDRENS SCHOOL INC,A6E,5312323.0,6339013,NY,132 W 60TH ST,Performing Arts Schools,10023-7402,10023.0,A6E,40.77038485,-73.986071,Professional Childrens School Inc.
428,428,30064,30 WEST 22 STREET,NEW YORK,360877,272469,131655152,917626,36061.0,30 WEST 22 STREET NEW YORK NY 10010-5816,VAN ALEN INSTITUTE PROJECTS IN PUBLIC ARCHITECTURE,A40,16888.0,156693,NY,30 WEST 22 STREET,Visual Arts,10010-5816,10010.0,A40,,,Van Alen Institute Projects in Public Architecture
429,429,30084,120 CLAREMONT AVE,NEW YORK,18610917,3473714,131656667,35439174,36061.0,120 CLAREMONT AVE NEW YORK NY 10027-4689,MANHATTAN SCHOOL OF MUSIC,A25,24390313.0,31937291,NY,120 CLAREMONT AVE,Arts Education,10027-4689,10027.0,A25,40.8124973,-73.96174090000001,Manhattan School of Music
430,430,30098,2 E 33RD ST STE 101,NEW YORK,58353,104164,131659632,97070,36061.0,2 E 33RD ST NEW YORK NY 10016-5003,REHABILITATION THROUGH PHOTOGRAPHY INC,A40,0.0,106820,NY,2 E 33RD ST,Visual Arts,10016-5003,10016.0,A40,40.74758679999999,-73.98483909999999,Rehabilitation Through Photography Inc.
431,431,30110,10 LINCOLN CENTER PLAZA,NEW YORK NY,35906763,28413869,131664054,66666591,36061.0,10 LINCOLN CENTER PLAZA NEW YORK NY NY 10023-6912,PHILHARMONIC-SYMPHONY SOCIETY OF NEW YORK INC,A69,28365105.0,48080538,NY,10 LINCOLN CENTER PLAZA,Symphony Orchestras,10023-6912,10023.0,A69,,,Philharmonic-Symphony Society of New York Inc.
432,432,30114,4419 PURVES ST,LONG IS CITY,272163,423120,131669204,885059,36081.0,4419 PURVES ST LONG IS CITY NY 11101-2907,SCULPTURE CENTER INC,A40,92068.0,636248,NY,4419 PURVES ST,Visual Arts,11101-2907,11101.0,A40,40.7471486530612,-73.9411503877551,Sculpture Center Inc.
433,433,30126,333 E 47TH ST,NEW YORK,5088347,4110440,131675082,11724246,36061.0,333 E 47TH ST NEW YORK NY 10017-2313,JAPAN SOCIETY INC,A23,991858.0,-15045728,NY,333 E 47TH ST,Cultural & Ethnic Awareness,10017-2313,10017.0,A23,40.75255685,-73.968246061345,Japan Society Inc.
434,434,30132,1133 BROADWAY STE 1019,NEW YORK,58622,69489,131677406,119480,36061.0,1133 BROADWAY NEW YORK NY 10010-7996,CONGRESS FOR JEWISH CULTURE INC,A23,4688.0,76118,NY,1133 BROADWAY,Cultural & Ethnic Awareness,10010-7996,10010.0,A23,40.743747799999994,-73.9892277,Congress for Jewish Culture Inc.
435,435,30285,25 E 21ST ST 3RD FL,NEW YORK,0,17863,131770269,23548,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,CENTRAL YIDDISH CULTURE ORG,A23,10528.0,28391,NY,25 E 21ST ST,Cultural & Ethnic Awareness,10010-6207,10010.0,A23,40.739721200000005,-73.98875788517921,Central Yiddish Culture Org
436,436,30290,244 E 52ND ST,NEW YORK,978746,329528,131775772,1461906,36061.0,244 E 52ND ST NEW YORK NY 10022-6201,TURTLE BAY MUSIC SCHOOL INC,A6E,958845.0,1284250,NY,244 E 52ND ST,Performing Arts Schools,10022-6201,10022.0,A6E,40.75616289999999,-73.96830325,Turtle Bay Music School Inc.
437,437,30305,440 PARK AVENUE SOUTH,NEW YORK,12677000,22222000,131789318,35317000,36061.0,440 PARK AVENUE SOUTH NEW YORK NY 10016-8012,WHITNEY MUSEUM OF AMERICAN ART,A51,3508000.0,28104000,NY,440 PARK AVENUE SOUTH,Art Museums,10016-8012,10016.0,A51,40.744405,-73.983524,Whitney Museum of American Art
438,438,30311,875 SIXTH AVE 2303,NEW YORK,33500,75681,131790739,216255,36061.0,875 SIXTH AVE NEW YORK NY 10001-3507,MUSICIANS FOUNDATION INC,A68,0.0,-217634,NY,875 SIXTH AVE,Music,10001-3507,10001.0,A68,42.7965419,-73.95199649999999,Musicians Foundation Inc.
439,439,30324,70 LINCOLN CTR PLAZA,NEW YORK,4803788,87602870,131813808,13623051,36061.0,70 LINCOLN CTR PLAZA NEW YORK NY 10023-6548,CITY CENTER OF MUSIC & DRAMA INC,A61,12064452.0,99728589,NY,70 LINCOLN CTR PLAZA,Performing Arts Centers,10023-6548,10023.0,A61,,,City Center of Music & Drama Inc.
440,440,30333,2 E 79TH ST,NEW YORK,62086,480920,131832391,470793,36061.0,2 E 79TH ST NEW YORK NY 10075-0106,UKRAINIAN INSTITUTE OF AMERICA INC,A23,63882.0,813986,NY,2 E 79TH ST,Cultural & Ethnic Awareness,10075-0106,10075.0,A23,40.776703600000005,-73.9635178272059,Ukrainian Institute of America Inc.
441,441,30337,316 E 63RD ST LOWER LEVEL,NEW YORK,319459,99218,131834089,660650,36061.0,316 E 63RD ST LOWER LEVEL NEW YORK NY 10065-7702,MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,A62,507366.0,665127,NY,316 E 63RD ST LOWER LEVEL,Dance,10065-7702,10065.0,A62,,,Martha Graham School of Contemporary Dance Inc.
442,442,30349,24 E 95TH ST,NEW YORK,2253141,371717,131843420,3665467,36061.0,24 E 95TH ST NEW YORK NY 10128-0702,DILLER-QUAILE SCHOOL OF MUSIC INC,A6E,3201203.0,3440079,NY,24 E 95TH ST,Performing Arts Schools,10128-0702,10128.0,A6E,40.7865577,-73.9551931079596,Diller-Quaile School of Music Inc.
443,443,30350,215 W 57TH ST,NEW YORK,2014526,2325080,131844837,6620590,36061.0,215 W 57TH ST NEW YORK NY 10019-2104,ART STUDENTS LEAGUE OF NEW YORK,A25,3364611.0,4641669,NY,215 W 57TH ST,Arts Education,10019-2104,10019.0,A25,40.76623545,-73.98059611842521,Art Students League of New York
